video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"FWLYjpJY5so","No Minimum Order Value on Choco Lava Cake.","2020-11-19T11:17:49Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-11-19T11:17:49Z","[none]","7546","44","10","0","https://i.ytimg.com/vi/FWLYjpJY5so/default.jpg","False","False","Dessert for One?Order the choco lava cake at No Minimum Order Value on the Domino\'s App and Enjoy Flat 40% OFF on your order!Order now: http://bit.ly/2vVFwT3"']
['"nSJMKtXrZcs","Domino\'s Introduces all-new Pastas","2020-10-25T06:30:00Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-10-25T06:30:00Z","[none]","26016","332","15","13","https://i.ytimg.com/vi/nSJMKtXrZcs/default.jpg","False","False","Celebrate #WorldPastaDay with our all-new yummy, saucy and delicious pastas. Enjoy unique flavours like the Creamy Tomato Pasta and Tikka Masala Pasta and get set to fall in love with Pastas all over again! Starting at just Rs. 129.Let the #DominosPastaPizza Party begin!Order now - https://bit.ly/2GVHTLm"']
['"Bep3aQanNmI","Foodka x Domino\'s Pasta Pizza","2020-10-22T10:28:54Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-10-22T10:28:54Z","[none]","71909","464","27","16","https://i.ytimg.com/vi/Bep3aQanNmI/default.jpg","False","False","Foodka and Bhaipo are torn between Pasta and Pizza for their Pujo bhuribhoj plan. Domino\'s comes to the rescue with the all new Pasta Pizzas! An unique fusion of creamy pasta on top of cheesy pizzas! Eibaar kar Durga Pujo party hobe Pasta Pizza party! Try the two new exciting flavours- Creamy Tomato Pasta Pizza and Moroccan Spice Pasta Pizza starting at just Rs99."']
['"Q9VIC_838yM","Domino\'s introduces All New Pasta Pizzas","2020-10-21T13:27:56Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-10-21T13:27:56Z","[none]","30362","299","41","9","https://i.ytimg.com/vi/Q9VIC_838yM/default.jpg","False","False","Introducing for the first time ever Domino\'s Pasta Pizzas. Delicious saucy pastas on top of cheesy pizzas! Try the two exciting new flavours - Creamy Tomato Pasta Pizza and Moroccan Spice Pasta Pizza starting at just Rs 99.  Get your Pasta Pizza Party started.Exclusive preview on the Domino\'s AppOrder now - https://bit.ly/2GVHTLm"']
['"GzCDwnauIp0","Celebrate with Domino’s Back to Cricket Offers – up to 50% off!","2020-10-05T06:47:00Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-10-05T06:47:00Z","#DominosCares|#SafeCravings|#StayHome|#StaySafe|#SocialDistancing|#ZeroContactDelivery|#NoContactDelivery|#Dominos|#DominosPizza|#DominosPizzaIndia|#Friends|#Family|#Fun|#LoveUDominos|#SafelyDelivered|#OrderKarnaSafeHai|#SafeToCrave|#Cricket|#CricketFever|#IPL2020|#DominosBackToCricket","3045863","259","67","6","https://i.ytimg.com/vi/GzCDwnauIp0/default.jpg","False","False","Giving you the best reason to cheer a little louder! Enjoy our #DominosBackToCricket offers and avail upto 50% off on your favourite pizzas exclusively on Domino’s App and Website. Choose from our exciting new limited-time offers, Cricket Buddies Combos, Family Dugout Party Combos, Match Party Deals, #EverydayValueOffer and many more. So, what are you waiting for? Have a blast with your friends and family while watching your favourite matches with the best hot and fresh treats!Order now: http://bit.ly/2vVFwT3"']
['"deICgk0h47o","Celebrate with Domino’s Back to Cricket Offers – up to 50% off!","2020-09-18T17:32:36Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-09-18T17:32:36Z","#DominosCares|#SafeCravings|#StayHome|#StaySafe|#SocialDistancing|#ZeroContactDelivery|#NoContactDelivery|#Dominos|#DominosPizza|#DominosPizzaIndia|#Friends|#Family|#Fun|#LoveUDominos|#SafelyDelivered|#OrderKarnaSafeHai|#SafeToCrave|#Cricket|#CricketFever|#IPL2020|#DominosBackToCricket","4103569","341","64","35","https://i.ytimg.com/vi/deICgk0h47o/default.jpg","False","False","Cricket is Back! Celebrate with #DominosBackToCricket offers and get up to 50% off on all your favourite pizzas exclusively on the Domino\'s App & Website. Choose from our exciting new limited-time offers, Cricket Buddies Combos, Family Dugout Party Combos, Match Party Deals, #EverydayValueOffer and many more. So, what are you waiting for? Cheer for your favourite team and enjoy those cheesy delights! Order now: http://bit.ly/2vVFwT3"']
['"8GKZqnCj3CY","Everyday Value is Back!","2020-09-03T08:32:22Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-09-03T08:32:22Z","#EveryDayValue|#OrderKarnaSafeHai|#DominosCares","12193","122","21","0","https://i.ytimg.com/vi/8GKZqnCj3CY/default.jpg","False","False","Double the craving, Double the cheesy fun! Gather your family, have those memorable conversations and give yourself a break today from cooking because we have you covered. Your favourite #EveryDayValue offer is back, now enjoy 2 pizzas starting at INR 99/ each and save up to 40%! Available exclusively on the Domino\'s App and website. Go ahead and indulge in the safest cravings out there because #OrderKarnaSafeHai.At Domino’s, we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that it’s safe for you to drool, it’s safe for you to stare, it’s safe for you to crave and it’s safe for you to order. Some of the critical measures we have taken are:🍕Our pizzas are baked at 465 F and are safe for your consumption.🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery.🍕We are accepting only digital payments for you to have a truly zero contact experience.Order now - bit.ly/2vVFwT3#DominosCares #DominosFoodSoldiers #SafeCravings #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #Friends #Family #Fun #LoveUDominos #SafelyDelivered #OrderKarnaSafeHai #SafeToCrave"']
['"ixk0WkA5T9w","Domino\'s introduces Zero Contact Takeaway","2020-07-22T11:51:38Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-07-22T11:51:38Z","[none]","45143","517","51","17","https://i.ytimg.com/vi/ixk0WkA5T9w/default.jpg","False","False","Fresh toppings? Cheese burst?Aromatic oregano?Hot and Fresh delights? Did we get you dreaming about our pizzas already? Put your worries aside, as it is #SafeToCrave. Domino’s introduces Zero Contact Takeaway, now you can also enjoy hot and fresh pizzas quickly and safely by picking it up from over 1,300 Domino\'s stores across the country with no waiting and a complete Zero Contact experienceTakeaway your Pizza safe and fast by ordering in advance. All our stores have Zero Contact Takeaway counters and practice the highest safety precautions. #DominosCares\xa0#DominosFoodSoldiers\xa0#SafeCravings\xa0#StayHome\xa0#StaySafe\xa0#SocialDistancing\xa0#ZeroContactDelivery\xa0#NoContactDelivery\xa0#Dominos\xa0#DominosPizza\xa0#DominosPizzaIndia\xa0#Quarantine\xa0#QuarantineLife\xa0#Friends\xa0#Family\xa0#Fun\xa0#LoveUDominos\xa0#SafelyDelivered\xa0#OrderKarnaSafeHai\xa0#SafeToCrave #ZeroContactTakeaway"']
['"8fokE3rwBtE","Everyday Value is Back!","2020-07-05T07:04:09Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-07-05T07:04:09Z","[none]","7958849","1251","179","0","https://i.ytimg.com/vi/8fokE3rwBtE/default.jpg","False","False","Double the craving, Double the cheesy fun! Gather your family, have those memorable conversations and give yourself a break today from cooking because we have you covered. Your favourite #EveryDayValue offer is back, now enjoy 2 pizzas starting at INR 99/ each and save up to 40%! Available exclusively on the Domino\'s App and website. Go ahead and indulge in the safest cravings out there because #OrderKarnaSafeHai.At Domino’s, we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that it’s safe for you to drool, it’s safe for you to stare, it’s safe for you to crave and it’s safe for you to order. Some of the critical measures we have taken are:🍕Our pizzas are baked at 465 F and are safe for your consumption.🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery.🍕We are accepting only digital payments for you to have a truly zero contact experience.Order now - bit.ly/2vVFwT3#DominosCares #DominosFoodSoldiers #SafeCravings #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #Friends #Family #Fun #LoveUDominos #SafelyDelivered #OrderKarnaSafeHai #SafeToCrave"']
['"D1EiqCyNeN8","Domino\'s Order Karna SAFE Hai","2020-06-27T05:00:02Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-27T05:00:02Z","[none]","5321655","1047","411","0","https://i.ytimg.com/vi/D1EiqCyNeN8/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Domino’s we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that it’s safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experienceSo go ahead and indulge in the safest cravings because #OrderKarnaSafeHai#DominosCares\xa0#DominosFoodSoldiers\xa0#SafeCravings\xa0#StayHome\xa0#StaySafe\xa0#SocialDistancing\xa0#ZeroContactDelivery\xa0#NoContactDelivery\xa0#Dominos\xa0#DominosPizza\xa0#DominosPizzaIndia\xa0#Quarantine\xa0#QuarantineLife\xa0#Friends\xa0#Family\xa0#Fun\xa0#LoveUDominos\xa0#SafelyDelivered\xa0#OrderKarnaSafeHai\xa0#SafeToCrave"']
['"X3n5HyvynKU","Domino\'s Order karna SAFE hai - Bengali","2020-06-24T05:54:18Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-24T05:54:18Z","[none]","26289","119","19","0","https://i.ytimg.com/vi/X3n5HyvynKU/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Dominos we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that its safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are 🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experience So go ahead and indulge in the safest cravings because #OrderKarnaSafeHaiOrder Now: https://dominos.onelink.me/uM7R/eaba601b"']
['"BCPoXXKJd1U","Domino\'s Order karna SAFE hai - Telugu","2020-06-24T05:54:12Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-24T05:54:12Z","[none]","62000","43","11","0","https://i.ytimg.com/vi/BCPoXXKJd1U/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Dominos we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that its safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are 🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experience So go ahead and indulge in the safest cravings because #OrderKarnaSafeHaiOrder Now: https://dominos.onelink.me/uM7R/eaba601b"']
['"bdIaRNLFNJE","Domino\'s Order karna SAFE hai - Tamil","2020-06-24T05:54:08Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-24T05:54:08Z","[none]","94770","81","8","0","https://i.ytimg.com/vi/bdIaRNLFNJE/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Dominos we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that its safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are 🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experience So go ahead and indulge in the safest cravings because #OrderKarnaSafeHaiOrder Now: https://dominos.onelink.me/uM7R/eaba601b"']
['"G7YDP4nttdY","Domino\'s Order karna SAFE hai - Marathi","2020-06-24T05:54:02Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-24T05:54:02Z","[none]","66365","60","13","0","https://i.ytimg.com/vi/G7YDP4nttdY/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Dominos we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that its safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are 🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experience So go ahead and indulge in the safest cravings because #OrderKarnaSafeHaiOrder Now: https://dominos.onelink.me/uM7R/eaba601b"']
['"jYnHJBr_DiY","Domino\'s Order karna SAFE hai - Malayalam","2020-06-24T05:53:57Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-24T05:53:57Z","[none]","55183","44","6","0","https://i.ytimg.com/vi/jYnHJBr_DiY/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Dominos we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that its safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are 🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experience So go ahead and indulge in the safest cravings because #OrderKarnaSafeHaiOrder Now: https://dominos.onelink.me/uM7R/eaba601b"']
['"Ba8-o4H6JDw","Kitne Dino se Domino\'s Nahin Khaya  #OrderKarnaSAFEHai","2020-06-21T21:03:15Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-21T21:03:15Z","[none]","1535368","248","28","17","https://i.ytimg.com/vi/Ba8-o4H6JDw/default.jpg","False","False","Our tastebuds have been under lockdown for quite sometime now. It’s time to break loose from the shackles of tiring routine and reunite with your favourite Domino\'s Pizza. Indulge in the delicious, cheesy goodness with your loved ones because #OrderKarnaSafeHai.At Domino’s we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that it’s safe for you to drool, it’s safe for you to stare, it’s safe for you to crave and it’s safe for you to order. Some of the critical measures we have taken are🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experienceSo go ahead and indulge in the safest cravings out there because #OrderKarnaSafeHaiOrder Now: https://m.dominos.co.in/"']
['"ZuxsXEp4kTw","Domino\'s Order Karna SAFE Hai","2020-06-13T13:27:50Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-13T13:27:50Z","[none]","3032857","943","143","75","https://i.ytimg.com/vi/ZuxsXEp4kTw/default.jpg","False","False","The fondest memories are made with family around the dining table. Fill it up with our delicious hot & fresh pizzas so that family time can again be about that delightful cheese pull, licking your lips while feasting on that flavourful sauce on top of the baked-to-perfection crunchy crust and of course the bite of those tasty toppings.At Dominos we also take the safety of your family very seriously. We follow stringent safety norms right from the kitchen to your doorstep, so that its safe for you to drool, its safe for you to stare, its safe for you to crave and its safe for you to order. Some of the critical measures we have taken are🍕Our pizzas are baked at 465 F and are safe for your consumption🍕Our hot and fresh pizzas are untouched by hand and are delivered to you with Zero Contact Delivery🍕We are accepting only digital payments for you to have a truly zero contact experienceSo go ahead and indulge in the safest cravings because #OrderKarnaSafeHaiOrder Now: https://dominos.onelink.me/uM7R/eaba601b"']
['"8lmsemt-v78","Domino\'s introduces Zero Contact Takeaway","2020-06-10T08:17:58Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-06-10T08:17:58Z","[none]","6690","50","3","3","https://i.ytimg.com/vi/8lmsemt-v78/default.jpg","False","False","Domino’s introduces Zero Contact Takeaway, now you can also enjoy hot and fresh pizzas quickly and safely by picking it up from over 1,300 Domino\'s stores across the country with no waiting and zero contact. You can place your order on Domino’s app and collect it directly from a store near you..So, go ahead and indulge in the safest cravings out there..Order Now- bit.ly/2vVFwT3.#StrongerTogether #DominosCares #DominosFoodSoldiers #SafeCravings #Lockdown #DominosEssentials #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #QuarantineAndChill #Friends #Family #Fun #YourFavouritesBack #LoveUDominos #SafelyDelivered #SafeCravingsAgain #OrderKarnaSafeHai #ZeroContactTakeaway #ContactlessTakeaway"']
['"u2BLrDYT3Rw","Get Flat ₹100 Off, Use Code: CHEESELOVE | Domino\'s Zero Contact Delivery","2020-05-08T16:42:56Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-05-08T16:42:56Z","[none]","4293163","354","41","14","https://i.ytimg.com/vi/u2BLrDYT3Rw/default.jpg","False","False",""']
['"JiShjjdr4pc","Domino’s Great Taste.Delivered Safe.","2020-05-07T06:57:20Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-05-07T06:57:20Z","[none]","1765351","152","13","11","https://i.ytimg.com/vi/JiShjjdr4pc/default.jpg","False","False","At Domino’s we go the extra mile to make you smile. We are taking all the possible and necessary precautions, so you can enjoy your favorite Domino’s Pizzas with loved ones in the safety of your homes. Our kitchens are open in over 150 cities. Just download the latest version of Domino’s app to check the status of your neighborhood store and order yourself a cheesy delight with Zero Contact Delivery.But there are still many of you that we aren\'t able to reach. Trust us we are trying our best to reach you as soon as the situation permits. Keep your spirits up and we will win this together. Domino’s. Great Taste. Delivered Safe.#StrongerTogether #DominosCares #DominosFoodSoldiers #SafeCravings #Lockdown2 #DominosEssentials #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #QuarantineAndChill #Friends #Family #Fun #SafelyDelivered"']
['"NoxYp14Ga80","Domino’s Great Taste.Delivered Safe. (Bengali)","2020-05-06T09:29:30Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-05-06T09:29:30Z","[none]","800677","22","4","2","https://i.ytimg.com/vi/NoxYp14Ga80/default.jpg","False","False","At Domino’s we go the extra mile to make you smile. We are taking all the possible and necessary precautions, so you can enjoy your favorite Domino’s Pizzas with loved ones in the safety of your homes. Our kitchens are open in over 150 cities. Just download the latest version of Domino’s app to check the status of your neighborhood store and order yourself a cheesy delight with Zero Contact Delivery.But there are still many of you that we aren\'t able to reach. Trust us we are trying our best to reach you as soon as the situation permits. Keep your spirits up and we will win this together. Domino’s. Great Taste. Delivered Safe.#StrongerTogether #DominosCares #DominosFoodSoldiers #SafeCravings #Lockdown2 #DominosEssentials #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #QuarantineAndChill #Friends #Family #Fun #SafelyDelivered"']
['"J-mQvNdVuWA","Domino’s Great Taste.Delivered Safe. (Telugu)","2020-05-06T08:34:23Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-05-06T08:34:23Z","[none]","2576","18","3","1","https://i.ytimg.com/vi/J-mQvNdVuWA/default.jpg","False","False","At Domino’s we go the extra mile to make you smile. We are taking all the possible and necessary precautions, so you can enjoy your favorite Domino’s Pizzas with loved ones in the safety of your homes. Our kitchens are open in over 150 cities. Just download the latest version of Domino’s app to check the status of your neighborhood store and order yourself a cheesy delight with Zero Contact Delivery.But there are still many of you that we aren\'t able to reach. Trust us we are trying our best to reach you as soon as the situation permits. Keep your spirits up and we will win this together. Domino’s. Great Taste. Delivered Safe.#StrongerTogether #DominosCares #DominosFoodSoldiers #SafeCravings #Lockdown2 #DominosEssentials #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #QuarantineAndChill #Friends #Family #Fun #SafelyDelivered"']
['"H_1xaWYV1P8","Domino’s Great Taste.Delivered Safe. (Kannada)","2020-05-06T08:25:28Z","UCUl-rHjymc7iLfpe_1dG9WA","Domino\'s Pizza India","24","2020-05-06T08:25:28Z","[none]","1867","16","2","2","https://i.ytimg.com/vi/H_1xaWYV1P8/default.jpg","False","False","At Domino’s we go the extra mile to make you smile. We are taking all the possible and necessary precautions, so you can enjoy your favorite Domino’s Pizzas with loved ones in the safety of your homes. Our kitchens are open in over 150 cities. Just download the latest version of Domino’s app to check the status of your neighborhood store and order yourself a cheesy delight with Zero Contact Delivery.But there are still many of you that we aren\'t able to reach. Trust us we are trying our best to reach you as soon as the situation permits. Keep your spirits up and we will win this together. Domino’s. Great Taste. Delivered Safe.#StrongerTogether #DominosCares #DominosFoodSoldiers #SafeCravings #Lockdown2 #DominosEssentials #StayHome #StaySafe #SocialDistancing #ZeroContactDelivery #NoContactDelivery #Dominos #DominosPizza #DominosPizzaIndia #Quarantine #QuarantineLife #QuarantineAndChill #Friends #Family #Fun #SafelyDelivered"']
